abbé_NOM :prêtre_NOM,georges-henri_NAM,biéler_NAM,amédée_NAM,évêque_NOM,maurice_NAM,pelletier-baillargeon_NAM,filleul_NOM,fernand_NAM,léon_NAM,
rédacteur_NOM :rédactrice_NOM,descôteaux_NAM,chef_NOM,directeur_NOM,descoteaux_NAM,vice-présidente_NOM,bernard_NAM,jean-robert_NAM,dois_VER,beauregard_NAM,

rédactrice_NOM :rédacteur_NOM,vice-présidente_NOM,éditrice_NOM,directrice_NOM,recherchiste_NOM,descôteaux_NAM,consultante_NOM,descoteaux_NAM,châtelaine_NOM,chef_NOM,

religieux_NOM :clergé_NOM,religieux_ADJ,prêtres_NOM,laïcs_NOM,catholiques_ADJ,chrétiens_NOM,christianisme_NOM,catholique_ADJ,catholicisme_NOM,religieuses_ADJ,

religieuse_NOM :mère_NOM,gouvernante_NOM,adoptive_ADJ,parente_NOM,amérindienne_NOM,marie-madeleine_NAM,otton_NAM,catholique_ADJ,prélat_NOM,chaste_ADJ,

remplaçant_NOM :successeur_NOM,succéder_VER,remplacement_NOM,remplacer_VER,adjoint_NOM,remplacé_VER,prédécesseur_NOM,nommé_VER,remplaçants_NOM,succédera_VER,

remplaçante_NOM :yaris_NOM,professeure_ADJ,choriste_NOM,protégée_NOM,devancière_NOM,sous-compacte_NOM,sonata_NOM,affublée_VER,mazdas_NOM,créatrice_NOM,

renard_NOM :loup_NOM,ours_NOM,orignal_NOM,argenté_ADJ,poisson_NOM,chien_NOM,bleu_ADJ,corbeau_NOM,mouton_NOM,jules_NAM,

réparateur_ADJ :sommeil_NOM,gâtez_VER,nutritif_ADJ,obsessionnel_ADJ,oisiveté_NOM,désabusé_ADJ,breuvage_NOM,salvateur_ADJ,indispensable_NOM,psy_NOM,

réparatrice_ADJ :réductrice_ADJ,relativiste_ADJ,réflexive_ADJ,coercitive_ADJ,normative_ADJ,lascive_ADJ,vertueuse_ADJ,signifiante_ADJ,obsessive_ADJ,dégradante_ADJ,

répondant_NOM :participant_NOM,répondants_NOM,questionnaire_NOM,nominal_ADJ,humoriste_NOM,électeur_NOM,locuteur_NOM,intervenant_NOM,allophone_ADJ,négative_NOM,

représentant_NOM :dirigeant_NOM,porte-parole_NOM,représentants_NOM,prérident_NOM,représentante_NOM,représentant_VER,vice-président_NOM,conseiller_NOM,président_NOM,ambassadeur_NOM,

représentante_NOM :présidente_NOM,représentant_NOM,dirigeante_NOM,porte-parole_NOM,directrice_NOM,coordonnatrice_NOM,ambassadrice_NOM,coprésidente_NOM,conseillère_NOM,avocate_NOM,

républicain_NOM :démocrate_NOM,républicain_ADJ,sénateur_NOM,démocrate_ADJ,mccain_NAM,romney_NAM,kerry_NAM,républicaine_ADJ,colistier_NOM,gore_NAM,

républicaine_NOM :républicaine_ADJ,démocrate_ADJ,radicale_NOM,fmln_NAM,hillary_NAM,démocrate_NOM,unionistes_ADJ,unioniste_ADJ,gauche_ADJ,républicain_ADJ,

résidant_ADJ :résidant_VER,domicilié_VER,domiciliée_VER,domiciliés_VER,copropriétaires_NOM,résidé_VER,résidante_ADJ,musulman_NOM,habitait_VER,résident_VER,

résidante_ADJ :résidente_NOM,résidant_VER,députée_VER,militante_ADJ,âgée_ADJ,féministe_NOM,agente_NOM,habitante_NOM,avocate_NOM,élue_NOM,

résident_NOM :réfugié_VER,citoyenneté_NOM,citoyen_NOM,statut_NOM,résidente_NOM,résidents_NOM,nationalité_NOM,permanent_ADJ,médecin_NOM,résidant_VER,

résidente_NOM :résidante_ADJ,résident_NOM,administratrice_NOM,tutrice_NOM,danseuse_NOM,handicapée_ADJ,âgée_ADJ,résidant_VER,travailleuse_NOM,hospitalisée_VER,

ressortissant_NOM :khafagy_NAM,diplomate_NOM,haouari_NAM,ressam_NAM,khadr_NAM,charkaoui_NAM,extradition_NOM,détenu_NOM,policier_NOM,arrêté_NOM,

restaurateur_NOM :collectionneur_NOM,commerçant_NOM,antiquaire_NOM,marchand_NOM,aubergiste_NOM,vigneron_NOM,pâtissier_ADJ,éleveur_NOM,client_NOM,pâtissier_NOM,

rêveur_NOM :rêveur_ADJ,humaniste_NOM,carriériste_NOM,idéaliste_NOM,idéaliste_ADJ,inculte_ADJ,penseur_NOM,intellectuel_NOM,farceur_NOM,contemplatif_ADJ,

rêveuse_ADJ :rouquine_NOM,ricaneuse_ADJ,n-fumeuse_ADJ,rieuse_ADJ,n-fam_NOM,châtaine_ADJ,mi-sportive_ADJ,élancée_ADJ,curieuse_ADJ,blonds_ADJ,

richard_NOM :marc_NOM,alain_NOM,lo_NAM,robert_NOM,gaetan_NAM,jean_NOM,diane_NOM,serge_NOM,martin_NOM,wojcik_NAM,

rieur_NOM :rieur_ADJ,hleury_NAM,raffiné_VER,47-55_NUM,n-lun_NOM,mi-sportif_ADJ,bruis_VER,n-ton_NOM,mince_INT,cherehe_NOM,

rieuse_ADJ :n-fumeuse_ADJ,curieuse_ADJ,sensuelle_ADJ,enjouée_ADJ,passionnée_VER,n-fam_NOM,ricaneuse_ADJ,compréhensive_ADJ,élancée_ADJ,joviale_ADJ,

rigolo_ADJ :provocant_ADJ,séduisant_ADJ,réjouissant_ADJ,décapant_ADJ,cabotin_ADJ,fascinant_ADJ,amusant_ADJ,coquin_ADJ,subtil_ADJ,instructif_ADJ,

rigolote_ADJ :amusante_ADJ,irrévérencieuse_ADJ,impertinente_ADJ,déjantée_VER,mièvre_ADJ,grinçante_ADJ,décalée_VER,caricaturale_ADJ,fascinante_ADJ,délicieuse_ADJ,

rival_NOM :adversaire_NOM,concurrent_NOM,rival_ADJ,opposant_NOM,favori_NOM,rivale_NOM,successeur_NOM,allié_NOM,coéquipier_NOM,prédécesseur_NOM,

rivale_NOM :concurrente_NOM,rival_NOM,américaine_NOM,rivale_ADJ,californienne_NOM,schett_NAM,adversaire_NOM,rivales_NOM,candidate_NOM,concurrent_NOM,

riverain_ADJ :zoné_VER,redéveloppement_NOM,ouareau_NAM,parc_NOM,bowker_NAM,monorail_NOM,île-des-s_NOM,baignable_ADJ,rivière_NOM,aménagé_VER,

riveraine_ADJ :riveraines_ADJ,remblais_NOM,humides_ADJ,inondable_ADJ,végétation_NOM,déboisement_NOM,septiques_ADJ,inondables_ADJ,tourbière_NOM,cheptels_NOM,

rockeur_NOM :folk-rock_NOM,chanteur_NOM,bluesman_NOM,crooner_NOM,boogie_NOM,rock'n'roll_NOM,guitariste_NOM,musicien_NOM,frérot_NOM,showman_NOM,

roi_NOM :prince_NOM,gyanendra_NAM,reine_NOM,empereur_NOM,fahd_NAM,souverain_NOM,abdallah_NAM,pharaon_NOM,héritier_NOM,royaume_NOM,

reine_NOM :souveraine_NOM,roi_NOM,elizabeth_NAM,elisabeth_NAM,reine_NAM,princesse_NOM,majesté_NOM,gouver-neure_NOM,duchesse_NOM,gouverneure_NOM,

romancier_NOM :écrivain_NOM,poète_NOM,essayiste_NOM,dramaturge_NOM,philosophe_NOM,poète_ADJ,cinéaste_NOM,narrateur_NOM,scénariste_NOM,romancière_NOM,

romancière_NOM :écrivaine_NOM,poétesse_NOM,comédienne_NOM,auteure_NOM,romancier_NOM,écrivain_NOM,au-teure_NOM,dramaturge_NOM,réalisatrice_NOM,poète_NOM,

roux_NOM :roux_ADJ,vdl2_NAM,durand_NAM,forrester_NAM,wolton_NAM,dumas_NAM,moustachu_ADJ,teint_NOM,chenin_NOM,tisseyre_NAM,

rousse_NOM :blonde_ADJ,rousse_ADJ,châtaine_ADJ,5'5'\_ABR,blonde_NOM,5t\_ABR,5'6'\_ABR,5'5_NUM,5'3_NUM,50alne_NAM,

rusé_ADJ :rusé_VER,calculateur_ADJ,misanthrope_ADJ,bavard_ADJ,invétéré_ADJ,cabotin_ADJ,orgueilleux_ADJ,séducteur_ADJ,raconteur_NOM,insolent_ADJ,

saint_NOM :saint_ADJ,jean-sur-richelieu_NAM,sur-richelieu_NOM,industriel,saint_NAM,baptiste_NAM,samt_NAM,industrielsaint-jean_NAM,industriel.saint_NAM,sl-jean_NAM,ormeaux_NOM,

sainte_ADJ :najaf_NAM,jihad_NOM,médine_NAM,sainte-_NAM,adèle_NAM,najaf_NOM,saintes_ADJ,martyrs_NOM,nadjaf_NOM,saint_ADJ,

salarié_NOM :employé_NOM,travailleur_NOM,employeur_NOM,contribuable_NOM,salaire_NOM,cotisation_NOM,salarié_VER,cotisant_NOM,salariés_NOM,rémunéré_VER,

savant_NOM :philosophe_NOM,romancier_NOM,physicien_NOM,écrivain_NOM,penseur_NOM,poète_NOM,philosophe_ADJ,essayiste_NOM,mathématicien_NOM,historien_NOM,

savante_ADJ :rythmée_ADJ,érudite_ADJ,entraînante_ADJ,instrumentale_ADJ,mâtinée_VER,formaliste_ADJ,cartésienne_ADJ,signifiante_ADJ,rigoureuse_ADJ,musicale_ADJ,

sculpteur_NOM :peintre_NOM,artiste_NOM,artiste_ADJ,photographe_NOM,compositeur_NOM,musicien_NOM,poète_NOM,créateur_NOM,cinéaste_NOM,écrivain_NOM,

sculpteur_NOM :peintre_NOM,artiste_NOM,artiste_ADJ,photographe_NOM,compositeur_NOM,musicien_NOM,poète_NOM,créateur_NOM,cinéaste_NOM,écrivain_NOM,

séducteur_NOM :personnage_NOM,impénitent_ADJ,buveur_NOM,play-boy_NOM,débonnaire_ADJ,bandit_NOM,gaffeur_NOM,illusionniste_NOM,dandy_NOM,travesti_NOM,

sénateur_NOM :démocrate_ADJ,républicain_ADJ,mccain_NAM,républicain_NOM,démocrate_NOM,hagel_NAM,ex-sénateur_NOM,schumer_NAM,lugar_NAM,ex-gouverneur_NOM,

sénatrice_NOM :hillary_NAM,hervieux-payette_NAM,députée_VER,rodham_NAM,candidate_NOM,clinton_NAM,palin_NAM,démocrate_ADJ,libérale_ADJ,ex-première_ADJ,

serveur_NOM :serveurs_NOM,progiciel_NOM,ordinateur_NOM,xp_NAM,utilisateur_NOM,windows_NOM,portable_ADJ,navigateur_NOM,windows_NAM,netscape_NOM,

serveuse_NOM :prostituée_NOM,copine_NOM,maman_NOM,caissière_NOM,narratrice_NOM,cuisinier_NOM,fille_NOM,chanteuse_NOM,réceptionniste_NOM,mère_NOM,

singe_NOM :perroquet_NOM,primate_NOM,animal_NOM,oiseau_NOM,mammifère_NOM,rongeur_NOM,mammifère_ADJ,affamé_ADJ,rusé_VER,coléoptère_NOM,

sinistré_ADJ :aerien_ADJ,léthargique_ADJ,durement_ADV,fragilisé_VER,ralentissement_NOM,plombée_VER,laminé_VER,saturé_VER,paralysant_VER,fouet_NOM,

sinistrée_ADJ :dévastée_VER,délabrée_VER,région_NOM,dévastés_VER,densément_ADV,localité_NOM,tropicale_ADJ,capitale_NOM,fortifiée_VER,nouvelle-orléans_NOM,

skieur_NOM :svindal_NAM,athlète_NOM,patineur_NOM,cycliste_NOM,walchhofer_NAM,super-combiné_NOM,slalom_NOM,skieuse_NOM,kvitfjell_NAM,saint-moritz_NAM,

skieuse_NOM :cavagnoud_NAM,athlète_NOM,brydon_NAM,gerg_NAM,goetschl_NAM,schild_NAM,plongeuse_NOM,coureuse_NOM,jeanson_NAM,lenzerheide_NAM,

soigneur_NOM :receveur_NOM,vestiaire_NOM,entraîneur_NOM,zeile_NAM,amorti-sacrifice_NOM,harponné_VER,gérant_NOM,tambellini_NAM,coéquipiers_NOM,premier-but_NOM,

soldat_NOM :policier_NOM,caporal_NOM,soldats_NOM,manifestant_NOM,militaire_NOM,milicien_NOM,caporal-chef_NOM,adolescent_NOM,commandant_NOM,prisonnier_NOM,

soldate_NOM :sgrena_NAM,zahra_VER,adolescente_NOM,fillette_NOM,giuliana_NAM,incarcérée_VER,soldat_NOM,photojournaliste_NOM,palestinienne_NOM,afghane_NOM,

sourd_NOM :oreille_NOM,épanchement_NOM,aveugle_NOM,sanglot_NOM,apoplexie_NOM,linceul_NOM,ennui_NOM,affamé_ADJ,sifflement_NOM,sourd_ADJ,

sourde_ADJ :sourd_ADJ,oreille_NOM,rage_NOM,insensible_ADJ,écho_NOM,muette_ADJ,latente_ADJ,résonner_VER,silencieuse_ADJ,indifférente_ADJ,

spectateur_NOM :visiteur_NOM,lecteur_NOM,téléspectateur_NOM,auditeur_NOM,narrateur_NOM,personnage_NOM,protagoniste_NOM,créateur_NOM,narratif_ADJ,badaud_NOM,

spectatrice_NOM :amusée_VER,observatrice_NOM,tragicomédie_NOM,interlocutrice_NOM,frustrée_VER,comédienne_NOM,gênée_VER,réalisatrice_NOM,habituée_ADJ,têtue_ADJ,

sportif_NOM :invétéré_ADJ,sportif_ADJ,honnête_NOM,athlète_NOM,divorcé_NOM,costaud_NOM,intello_NOM,politicien_NOM,golfeur_NOM,amateur_NOM,

sportive_NOM :épicurienne_NOM,curieuse_NOM,ricaneuse_ADJ,distinguée_ADJ,40alne_ADJ,30-55_NUM,extravertie_ADJ,roadster_NOM,n-ftim_NOM,28-35_NUM,

sprinter_NOM :sprinteur_NOM,nageur_NOM,athlète_NOM,asafa_NAM,usain_NAM,surin_NOM,vice-champion_NOM,coureur_NOM,gatlin_NAM,patineur_NOM,

sprinteuse_NOM :patineuse_NOM,championne_NOM,marion_NAM,coureuse_NOM,australienne_ADJ,friesinger_NAM,disqualifiée_VER,médaillée_VER,anissina_NAM,hilde_NAM,

sud-américain_ADJ :latino-américain_ADJ,continent_NOM,brésilien_ADJ,latine_ADJ,nord-américain_ADJ,africain_ADJ,mercosur_NAM,mexicain_ADJ,européen_ADJ,asiatique_ADJ,

sud-américaine_ADJ :cubaine_ADJ,brésilienne_ADJ,andine_ADJ,mexicaine_ADJ,latino-américaine_ADJ,vénézuélienne_ADJ,africaine_ADJ,espagnole_ADJ,portugaise_ADJ,latine_ADJ,

sud-coréen_NOM :wawrinka_NAM,compatriote_NOM,ahn_NAM,sjeng_NAM,coréen_ADJ,yevgeny_NAM,6-3,6-3_NUM,schalken_NAM,massu_NAM,kim_NAM,

sud-coréenne_ADJ :yonhap_NAM,iranienne_ADJ,japonaise_ADJ,suédoise_ADJ,kyodo_NAM,brésilienne_ADJ,irna_NAM,chinoise_ADJ,nord-coréenne_ADJ,américaine_ADJ,

suédois_NOM :néerlandais_NOM,suédois_ADJ,danois_NAM,finlandais_NOM,tchèques_NOM,australiens_NOM,andreev_NAM,bjorkman_NAM,russes_NAM,suisses_NOM,

suédoise_NOM :autrichienne_NOM,suédoise_ADJ,anja_NAM,gerg_NAM,paerson_NAM,marlies_NAM,goetschl_NAM,skieuse_NOM,poutiainen_NAM,schild_NAM,

suicidé_NOM :refoulé_NOM,assassin_NOM,tyran_NOM,ajar_NAM,cadavre_NOM,clochard_NOM,poète_NOM,pilate_NOM,gibran_NAM,ravisseur_NOM,

suisse_NOM :suisse_NAM,suisse_ADJ,810$_ABR,romande_ADJ,drachme_NOM,belge_ADJ,belge_NOM,deutsche_NAM,italienne_ADJ,haib_NAM,

suissesse_NOM :martina_NAM,schnyder_NAM,hingis_NAM,clijsters_NAM,jelena_NAM,conchita_NAM,mauresmo_NAM,safina_NAM,jankovic_NAM,golovin_NAM,

sujet_NOM :sujet_ADJ,propos_NOM,concernant_VER,question_NOM,questionné_VER,sujets_NOM,débat_NOM,thème_NOM,questionnement_NOM,commentaire_NOM,

sujette_ADJ :assujettie_VER,soumise_VER,assujetti_VER,sujettes_ADJ,subordonnée_VER,subordonné_VER,attribuable_ADJ,approbation_NOM,liée_VER,tributaire_ADJ,

supérieur_NOM :subalternes_NOM,superviseur_NOM,ex-conjointe_NOM,hiérarchique_ADJ,mari_NOM,prédécesseur_NOM,successeur_NOM,père_NOM,agresseur_NOM,conjoint_NOM,

supérieure_NOM :bon-conseil_NAM,vice-rectrice_NOM,yvette_NAM,directrice_NOM,bachelière_NOM,mère_NOM,agrégée_VER,madame_NOM,belle-s_NOM,congrégation_NOM,

surveillant_NOM :policier_NOM,garagiste_NOM,soldat_NOM,sentinelle_NOM,garçon_NOM,chauffeur_NOM,domestique_NOM,drogué_VER,grand-père_NOM,enseignant_NOM,

survivant_NOM :survivant_VER,rescapé_NOM,rescapé_VER,survivants_NOM,terrible_ADJ,cataclysme_NOM,orphelin_NOM,soldat_NOM,accident_NOM,traumatisme_NOM,

survivante_NOM :fillette_NOM,rescapée_VER,adolescente_NOM,victime_NOM,fille_NOM,mère_NOM,maltraitée_VER,orpheline_NOM,adoptive_ADJ,éplorée_ADJ,

suspect_NOM :suspects_NOM,policier_NOM,meurtrier_NOM,tireur_NOM,khafagy_NAM,ressam_NAM,présumé_VER,namouh_NAM,détenu_NOM,malvo_NAM,

suspecte_ADJ :dangereuse_ADJ,confuse_ADJ,mystérieuse_ADJ,nauséabonde_ADJ,étrange_ADJ,inquiétante_ADJ,suspecte_VER,superflue_ADJ,suspect_ADJ,encombrante_ADJ,

tailleur_NOM :blouson_NOM,costume_NOM,pantalon_NOM,vêtue_VER,turban_NOM,chemise_NOM,béret_NOM,brodée_VER,habillé_VER,pull_NOM,

tailleuse_NOM :sijie_NAM,balzac_NAM,dai_NAM,allende_VER,geisha_NOM,grasset_NOM,actes_VER,-format_ADJ,grasset_ADJ,servante_NOM,

téléspectateur_NOM :spectateur_NOM,lecteur_NOM,consommateur_NOM,visiteur_NOM,auditeur_NOM,auditoire_NOM,téléspectateurs_NOM,public_NOM,voyeurisme_NOM,téléjournal_NOM,

tennisman_NOM :federer_NAM,athlète_NOM,malisse_NAM,nadal_NAM,federer_VER,bélarusse_NAM,dancevic_NAM,safin_NOM,ginepri_NAM,bjorkman_NAM,

terrien_ADJ :frère_NOM,illuminé_NOM,rusé_ADJ,mafioso_NOM,taciturne_ADJ,délinquant_ADJ,mystérieux_ADJ,ivrogne_ADJ,brigand_NOM,prénommé_VER,

terrienne_ADJ :mâtinée_VER,enivrante_ADJ,puissante_ADJ,agissante_ADJ,fuyante_ADJ,capiteuse_ADJ,primitive_ADJ,érudite_ADJ,personnification_NOM,vivifiante_ADJ,

têtu_ADJ :brochu_NAM,poliquin_NAM,galant_ADJ,beauchemin_NAM,gagnon_NAM,desgagné_NAM,létour-neau_NAM,tibo_NAM,leblanc_NAM,bergeron_NOM,

têtue_ADJ :naive_ADJ,conquérante_ADJ,courageuse_ADJ,fantasmée_VER,angoissée_VER,désincarnée_VER,névrosée_ADJ,manipulatrice_ADJ,dominatrice_ADJ,fuyante_ADJ,

tireur_NOM :embusqué_VER,tueur_NOM,suspect_NOM,policier_NOM,kamikaze_NOM,soldat_NOM,kimveer_NAM,meurtrier_NOM,forcené_NOM,palestinien_NOM,

traducteur_NOM :romancier_NOM,poète_NOM,traductrice_NOM,dramaturge_NOM,écrivain_NOM,musicien_NOM,illustrateur_NOM,traduction_NOM,journaliste_NOM,auteur_NOM,

traductrice_NOM :écrivaine_ADJ,comédienne_NOM,romancière_NOM,écrivaine_NOM,traducteur_NOM,lectrice_NOM,poétesse_NOM,confidente_NOM,dramaturge_NOM,musicienne_NOM,

trafiquant_NOM :ex-policier_NOM,drogue_NOM,criminel_NOM,revendeur_NOM,mafioso_NOM,trafiquants_NOM,policier_NOM,violeur_NOM,mécanicien_NOM,meurtrier_NOM,

traître_NOM :séparatiste_NOM,démagogue_NOM,nationaliste_NOM,traîtres_NOM,fasciste_NOM,nazi_NOM,réactionnaire_NOM,opportuniste_NOM,traîtrise_NOM,tricheur_NOM,

travailleur_NOM :travailleur_ADJ,employé_NOM,salarié_NOM,ouvrier_NOM,agriculteur_NOM,médecin_NOM,enseignant_NOM,camionneur_NOM,travailleuse_NOM,chômeur_NOM,

travailleuse_NOM :travailleuse_ADJ,infirmière_NOM,intervenante_NOM,travailleur_NOM,femme_NOM,enseignante_NOM,étudiante_NOM,fille_NOM,monoparentale_ADJ,féministe_NOM,

trésorier_NOM :vice-président_NOM,secrétaire-trésorier_NOM,exécutif_ADJ,viceprésident_NOM,vice-president_NOM,président_NOM,conseiller_NOM,patron_NOM,membre_NOM,coprésident_NOM,

tricheur_NOM :traître_NOM,menteur_NOM,gauchiste_NOM,sceptique_NOM,politicien_NOM,dégueulasse_ADJ,naïf_NOM,offensant_ADJ,blasphématoire_ADJ,matamore_NOM,

truand_NOM :brute_NOM,personnage_NOM,samouraï_NOM,vilain_NOM,flic_NOM,bandit_NOM,voleur_NOM,escroc_NOM,policier_NOM,méchant_NOM,

tueur_NOM :tireur_NOM,meurtrier_NOM,tueurs_NOM,prédateur_NOM,assassin_NOM,suspect_NOM,détectives_NOM,policier_NOM,violeur_NOM,22h40_NAM,

tueuse_NOM :n-lun_NOM,n-ton_NOM,mince_INT,extravertie_ADJ,48-58_NUM,40alne_NAM,compréhensive_ADJ,35-46_NUM,attentionnée_ADJ,36-45_NUM,

turc_NOM :turc_ADJ,irakien_NOM,ceyhan_NAM,kurde_NOM,allemand_NOM,tadjik_ADJ,américain_NOM,espagnol_ADJ,persan_NOM,nouri_NAM,

turque_ADJ :libanaise_ADJ,israélienne_ADJ,kurde_ADJ,iranienne_ADJ,turc_ADJ,irakienne_ADJ,macédonienne_ADJ,allemande_ADJ,syrienne_ADJ,italienne_ADJ,

usager_NOM :utilisateur_NOM,usagers_NOM,patient_NOM,employé_NOM,utilisateur_ADJ,citoyen_NOM,internaute_NOM,client_NOM,individu_NOM,consommateur_NOM,

utilisateur_NOM :usager_NOM,internaute_NOM,utilisateur_ADJ,ordinateur_NOM,utilisateurs_NOM,ipod_NOM,fichiers_NOM,client_NOM,consommateur_NOM,acheteur_NOM,

vacher_ADJ :laurent-michel_NAM,liber_NOM,ferretti_NAM,malherbe_NAM,mouterde_NAM,comte-sponville_NAM,gadamer_NAM,vlb_NAM,vadebonc_NAM,essayiste_NOM,

vagabond_NOM :stoïque_ADJ,romancier_NOM,personnage_NOM,lutin_NOM,narrateur_NOM,écrivain_NOM,affamé_ADJ,vagabond_ADJ,blafard_ADJ,séducteur_NOM,

vagabonde_ADJ :méditative_ADJ,jaunâtre_ADJ,poétique_NOM,éthérée_ADJ,mâtinée_VER,incarnée_ADJ,exaltée_VER,kaléidoscopique_ADJ,mélancolie_NOM,contemporanéité_NOM,

végétarien_ADJ :n-fiim_NOM,authentique_ADJ,végétariens_ADJ,mince_INT,aimanl_ADJ,cinoche_NOM,avoine_NOM,aime_VER,passionné_VER,cultivateur_NOM,

végétarienne_ADJ :végétarisme_NOM,sushis_NOM,raisonnée_ADJ,cuisine_NOM,végétariens_ADJ,fondue_NOM,salades_NOM,marabout_NOM,gourmande_ADJ,emballante_ADJ,

vendeur_NOM :vendeur_ADJ,marchand_NOM,commerçant_NOM,revendeur_NOM,vendeurs_NOM,acheteur_NOM,client_NOM,fournisseur_NOM,producteur_NOM,gestionnaire_NOM,

vendeuse_NOM :caissière_NOM,copine_NOM,serveuse_NOM,amie_NOM,admiratrice_NOM,starlette_NOM,employée_NOM,confidente_NOM,gérante_NOM,blonde_NOM,

vengeur_ADJ :vitriolique_ADJ,paranoïaque_ADJ,enragé_ADJ,assassin_ADJ,misogyne_ADJ,faussaire_NOM,insolences_NOM,cyborg_NOM,manipulateur_ADJ,vengeance_NOM,

vérificateur_NOM :vérificatrice_NOM,dge_NAM,lobbyisme_NOM,vérification_NOM,vérificateurs_NOM,rapport_NOM,ombudsman_NOM,dgf_NAM,dgeq_NAM,solliciteur_NOM,

vérificatrice_NOM :sheila_VER,vérificateur_NOM,grc_NAM,gomery_NAM,zaccardelli_ADJ,zaccardelli_NAM,vérification_NOM,fraser_VER,grc_NOM,gendarmerie_NOM,

veuf_NOM :veuf_ADJ,veuve_ADJ,divorcée_NOM,divorcée_VER,femme_NOM,épouse_NOM,célibataire_ADJ,amant_NOM,ans_NOM,mignonne_NOM,

veuve_NOM :veuve_ADJ,femme_NOM,fille_NOM,amant_NOM,épouse_NOM,amoureuse_NOM,divorcée_NOM,mère_NOM,fenune_NOM,compagne_NOM,

vieillard_NOM :ivrogne_ADJ,garçon_NOM,personnage_NOM,poupon_NOM,gamin_NOM,père_NOM,alcoolique_ADJ,lutin_NOM,domestique_NOM,pécheur_NOM,

vieux_NOM :vieux_ADJ,grincheux_ADJ,514.845.5545_NUM,pote_ADJ,papy_NOM,petits_NOM,style_NOM,vieil_ADJ,copains_NOM,amoureux_NOM,

vieille_NOM :vieille_ADJ,fille_NOM,coccinelle_NOM,catapulte_NOM,petite_NOM,caravane_NOM,roulotte_NOM,fide_NOM,camionnette_NOM,proprette_ADJ,

vigneron_NOM :cépage_NOM,sancerre_NOM,nologue_NOM,vin_NOM,liquoreux_ADJ,sommelier_NOM,pâtissier_NOM,vignoble_NOM,vinifié_VER,muscadet_NOM,

vilain_NOM :bandit_NOM,méchant_NOM,caricatural_ADJ,personnage_NOM,arriviste_NOM,salaud_NOM,antihéros_NOM,paranoïaque_ADJ,séducteur_NOM,machiavélique_ADJ,

vilaine_ADJ :mauvaise_ADJ,jambe_NOM,dure_ADJ,affreuse_ADJ,pourrie_VER,vicieuse_ADJ,cassée_ADJ,nasale_ADJ,calvitie_NOM,capricieuse_ADJ,

villageois_NOM :paysans_NOM,civils_NOM,afghans_NOM,géorgiens_NOM,irakiens_NOM,tchétchènes_NOM,afghans_ADJ,survivants_NOM,talibans_NOM,chiites_NOM,

villageoise_ADJ :recluse_ADJ,tourmentée_VER,délabrée_VER,dysfonctionnelle_ADJ,pieuse_ADJ,ravissante_ADJ,criminelle_NOM,habitée_ADJ,esseulée_ADJ,mourante_ADJ,

visiteur_NOM :spectateur_NOM,lecteur_NOM,badaud_NOM,visiteurs_NOM,téléspectateur_NOM,narrateur_NOM,voyageur_NOM,quidam_NOM,artiste_NOM,auditeur_NOM,

visiteuse_NOM :employée_NOM,entraîneuse_NOM,visiteur_NOM,équipe_NOM,figurine_NOM,compatissante_ADJ,bondée_ADJ,accroche_NOM,soucoupe_NOM,excitation_NOM,

vivant_NOM :domicilié_VER,domiciliée_VER,résidant_VER,vivant_VER,vivant_ADJ,demeurant_ADJ,demeurant_VER,rivant_VER,résidé_VER,feue_ADJ,

vivante_ADJ :fraîche_ADJ,singulière_ADJ,vibrante_ADJ,vivifiante_ADJ,colorée_VER,sereine_ADJ,fascinante_ADJ,mystérieuse_ADJ,vivant_ADJ,réconfortante_ADJ,

voisin_NOM :voisin_ADJ,voisins_NOM,cousin_NOM,voisine_NOM,copain_NOM,voisinage_NOM,oncle_NOM,vis-à-vis_NOM,père_NOM,ami_NOM,

voisine_NOM :copine_NOM,mère_NOM,fille_NOM,amie_NOM,grand-mère_NOM,cousine_NOM,voisine_ADJ,voisin_NOM,blonde_NOM,maman_NOM,

volée_NOM :volées_NOM,balle_NOM,rebuffade_NOM,foule_NOM,gerbe_NOM,raclée_NOM,réplique_NOM,pelure_NOM,bête_NOM,mouillée_ADJ,

voleur_NOM :assassin_NOM,cambrioleur_NOM,tortionnaire_NOM,mafioso_NOM,truand_NOM,bandit_NOM,menteur_NOM,cadavre_NOM,flic_NOM,policier_NOM,

votant_NOM :votant_VER,voter_VER,vote_VER,voteront_VER,électorale_ADJ,votent_VER,élisant_VER,prononçant_VER,non-confiance_NOM,optant_VER,

voyageur_NOM :voyageur_ADJ,touriste_NOM,lecteur_NOM,voyage_NOM,visiteur_NOM,marcheur_NOM,narrateur_NOM,citoyen_NOM,aventurier_ADJ,poète_NOM,

voyageuse_NOM :voyageuse_ADJ,retraitée_NOM,raffinee_NOM,épicurienne_NOM,ricaneuse_ADJ,55-62_NUM,divorcée_NOM,amoureuse_ADJ,amoureuse_NOM,rouquine_NOM,

